District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ha Dong,20.9551855,105.758011,Holyland Rock Bar,21.01135521,105.8321938,Rock Club
Ha Dong,20.9551855,105.758011,Paris Baguette @ The Manor,21.01473448,105.7771216,Bakery
Ha Dong,20.9551855,105.758011,Lackah,21.02755293,105.7672834,Buffet
Ha Dong,20.9551855,105.758011,Sân Vận Động Quốc Gia Mỹ Đình (My Dinh National Stadium) (Sân Vận Động Quốc Gia Mỹ Đình),21.02043066,105.7638574,Stadium
Ha Dong,20.9551855,105.758011,Bảo Tàng Đường Hồ Chí Minh (Ho Chi Minh Trail Museum),20.953912,105.748666,History Museum
Ha Dong,20.9551855,105.758011,Meat Plus Mễ Trì,21.015652,105.778288,BBQ Joint
Ha Dong,20.9551855,105.758011,Raffles Restaurant,21.01725757,105.7797888,Malay Restaurant
Ha Dong,20.9551855,105.758011,Cellini Cafe,21.01451099,105.7773572,Café
Ha Dong,20.9551855,105.758011,Starbucks (Starbucks Coffee The Garden),21.0146185,105.7772764,Coffee Shop
Ha Dong,20.9551855,105.758011,Thiên Đường Bảo Sơn,20.99866602,105.7332747,Amusement Park
Ha Dong,20.9551855,105.758011,Platinum Cineplex,21.01530748,105.7778081,Movie Theater
Ha Dong,20.9551855,105.758011,Vpresso Coffee,21.01569301,105.7761091,Café
Ha Dong,20.9551855,105.758011,Huong Sen Restaurant,21.00622292,105.7818754,Restaurant
Ha Dong,20.9551855,105.758011,The Garden Shopping Centre,21.01530303,105.7778435,Shopping Mall
Ha Dong,20.9551855,105.758011,Aquaria Food Cultural Center,21.02110721,105.7679129,Café
Ha Dong,20.9551855,105.758011,La Gente Coffee Take Away,21.0109456,105.8308801,Arepa Restaurant
Hoai Duc,21.0229169,105.7034832,JW Marriott Hanoi,21.0078042,105.7826291,Hotel
Hoai Duc,21.0229169,105.7034832,InterContinental Hanoi Landmark 72,21.01683586,105.7842974,Hotel
Hoai Duc,21.0229169,105.7034832,Chùa Thầy,21.02289241,105.6459957,Buddhist Temple
Hoai Duc,21.0229169,105.7034832,Công Viên Cầu Giấy (Yên Hoà),21.02933885,105.7899118,Park
Hoai Duc,21.0229169,105.7034832,강남면옥,21.018276,105.779562,BBQ Joint
Hoai Duc,21.0229169,105.7034832,Công Viên Hòa Bình (Hoa Binh Park),21.06718071,105.78567,Park
Hoai Duc,21.0229169,105.7034832,Bò tơ Tây Ninh,21.03613335,105.7700335,BBQ Joint
Hoai Duc,21.0229169,105.7034832,Novotel Suites Hanoi,21.03028026,105.7854132,Hotel
Hoai Duc,21.0229169,105.7034832,Pico Xuân Thuỷ,21.03632202,105.7852039,Shopping Mall
Hoai Duc,21.0229169,105.7034832,JW Cafe,21.00719455,105.7834414,Vietnamese Restaurant
Hoai Duc,21.0229169,105.7034832,Executive Lounge @ JW Marriott Hotel Hanoi,21.0071839,105.7832007,Hotel
Hoai Duc,21.0229169,105.7034832,CGV Cinemas Indochina Plaza Hanoi,21.03612601,105.7824324,Movie Theater
Hoai Duc,21.0229169,105.7034832,Lotte Cinema,21.01742845,105.7838759,Movie Theater
Hoai Duc,21.0229169,105.7034832,HC Home Center,21.068578,105.78565,Electronics Store
Hoai Duc,21.0229169,105.7034832,Baek Jeong,21.01595719,105.7781038,BBQ Joint
Hoai Duc,21.0229169,105.7034832,Crystal Jade Palace,21.00702538,105.7834651,Cantonese Restaurant
Hoai Duc,21.0229169,105.7034832,VMS Mobifone,21.02326134,105.7895238,Mobile Phone Store
Hoai Duc,21.0229169,105.7034832,The Lounge,21.00732523,105.7834743,Hotel Bar
Hoai Duc,21.0229169,105.7034832,UMA,21.01746659,105.7781872,Furniture and Home Store
Hoai Duc,21.0229169,105.7034832,Lotte Cinema,20.96438287,105.7716416,Movie Theater
Hoai Duc,21.0229169,105.7034832,Somerset Hoa Binh,21.04628017,105.7951931,Hotel
Hoai Duc,21.0229169,105.7034832,Bánh Giò Hồ Tây,21.04369438,105.7900494,Food Truck
Hoai Duc,21.0229169,105.7034832,Crowne Plaza West Hanoi,21.02749946,105.7674441,Hotel
Hoai Duc,21.0229169,105.7034832,Indochina Plaza Hanoi,21.03610415,105.7825374,Shopping Mall
Hoai Duc,21.0229169,105.7034832,Grand Plaza Hanoi Hotel,21.0080871,105.796658,Hotel
Hoai Duc,21.0229169,105.7034832,An Biên Restaurant Đồng Bông Cầu Giấy,21.03329825,105.7885705,Fish and Chips Shop
Hoai Duc,21.0229169,105.7034832,DWok,21.01787869,105.7802303,Malay Restaurant
Hoai Duc,21.0229169,105.7034832,Highlands Coffee,21.01475433,105.7769829,Coffee Shop
Hoai Duc,21.0229169,105.7034832,French Grill,21.00661723,105.782775,French Restaurant
Hoai Duc,21.0229169,105.7034832,Sushi Bar,21.03614258,105.7825368,Sushi Restaurant
Hoai Duc,21.0229169,105.7034832,Hoàng Bèo - Bánh Tráng Cuốn Thịt Heo,21.03066295,105.784965,Vietnamese Restaurant
Hoai Duc,21.0229169,105.7034832,myway hotel,21.03173369,105.7819843,Hotel
Hoai Duc,21.0229169,105.7034832,Lackah,21.02755293,105.7672834,Buffet
Hoai Duc,21.0229169,105.7034832,Chợ Nghĩa Tân,21.04410346,105.7938728,Market
Hoai Duc,21.0229169,105.7034832,Sân Vận Động Quốc Gia Mỹ Đình (My Dinh National Stadium) (Sân Vận Động Quốc Gia Mỹ Đình),21.02043066,105.7638574,Stadium
Hoai Duc,21.0229169,105.7034832,Landmark Sky 72,21.01699449,105.7844147,Scenic Lookout
Hoai Duc,21.0229169,105.7034832,Cộng Càphê Trung Yên,21.01737762,105.7984348,Café
Hoai Duc,21.0229169,105.7034832,Starbucks Vincom Trần Duy Hưng,21.00703831,105.7957113,Coffee Shop
Hoai Duc,21.0229169,105.7034832,Pizza Hut,21.00667904,105.7928586,Pizzeria
Hoai Duc,21.0229169,105.7034832,Công Viên Nghĩa Đô (Nghia Do Park) (Công Viên Nghĩa Đô),21.04031031,105.7969683,Park
Hoai Duc,21.0229169,105.7034832,Tous les Jours,21.00778475,105.792618,Bakery
Hoai Duc,21.0229169,105.7034832,Starbucks,21.03648801,105.7820945,Coffee Shop
Hoai Duc,21.0229169,105.7034832,Highlands Coffee Chelseapark,21.01888258,105.7929646,Halal Restaurant
Hoai Duc,21.0229169,105.7034832,Paris Baguette @ The Manor,21.01473448,105.7771216,Bakery
Hoai Duc,21.0229169,105.7034832,Twitter Beans Coffee,21.03065532,105.7847193,Coffee Shop
Hoai Duc,21.0229169,105.7034832,Gogihouse Restaurant,21.00782,105.792655,Korean Restaurant
Hoai Duc,21.0229169,105.7034832,Cup Of Tea 317 Nguyễn Khang,21.024964,105.797396,Coffee Shop
Hoai Duc,21.0229169,105.7034832,Al Fresco's,21.03618197,105.7825834,Australian Restaurant
Hoai Duc,21.0229169,105.7034832,Trịnh Ca,21.04092771,105.7928123,Café
Hoai Duc,21.0229169,105.7034832,Hẻm Quán 96 Chùa Hà,21.03951208,105.7944346,Seafood Restaurant
Hoai Duc,21.0229169,105.7034832,Mộc Quán 215 Tô Hiệu,21.04146641,105.7932081,Café
Hoai Duc,21.0229169,105.7034832,Metro Cash & Carry,21.05461205,105.7805986,Supermarket
Hoai Duc,21.0229169,105.7034832,Meat Plus Mễ Trì,21.015652,105.778288,BBQ Joint
Hoai Duc,21.0229169,105.7034832,37th Street Restaurant,21.03625977,105.7821094,Vietnamese Restaurant
Hoai Duc,21.0229169,105.7034832,Daruma,21.030444,105.78757,Japanese Restaurant
Hoai Duc,21.0229169,105.7034832,Raffles Restaurant,21.01725757,105.7797888,Malay Restaurant
Hoai Duc,21.0229169,105.7034832,Thịt Chó Kỳ Đồng (Phố Dịch Vọng Hậu),21.02875276,105.7856758,Vietnamese Restaurant
Hoai Duc,21.0229169,105.7034832,Tous les Jours,20.97213432,105.7773033,Bakery
Hoai Duc,21.0229169,105.7034832,Gogi House,21.03278159,105.788731,Korean Restaurant
Hoai Duc,21.0229169,105.7034832,Bánh Mỳ Chảo Cột Điện,21.0424169,105.7933449,Sandwich Spot
Hoai Duc,21.0229169,105.7034832,Cellini Cafe,21.01451099,105.7773572,Café
Hoai Duc,21.0229169,105.7034832,Zpizza,21.03646774,105.7820843,Pizzeria
Hoai Duc,21.0229169,105.7034832,Tous Les Jours,21.0363245,105.7827204,Bakery
Hoai Duc,21.0229169,105.7034832,Starbucks (Starbucks Coffee The Garden),21.0146185,105.7772764,Coffee Shop
Hoai Duc,21.0229169,105.7034832,The Pizza Company,21.03557849,105.7922267,Pizzeria
Hoai Duc,21.0229169,105.7034832,Vpresso Coffee,21.01650331,105.7843067,Café
Hoai Duc,21.0229169,105.7034832,Diệp Hoa Trà,21.03583112,105.7890713,Tea Room
Hoai Duc,21.0229169,105.7034832,Karaoke Monaza,21.00885346,105.7974868,Karaoke Bar
Hoai Duc,21.0229169,105.7034832,Highlands Coffee,21.03100613,105.7824,Café
Hoai Duc,21.0229169,105.7034832,Pizza Hut,21.03616935,105.7824949,Pizzeria
Hoai Duc,21.0229169,105.7034832,Burger King,21.03615182,105.7825342,Fast Food Restaurant
Hoai Duc,21.0229169,105.7034832,Tre Quán 377 Nguyễn Khang,21.026704,105.7979,Vietnamese Restaurant
Hoai Duc,21.0229169,105.7034832,Yakiniku Sakura（焼肉 櫻）,21.03294268,105.7887268,Japanese Restaurant
Hoai Duc,21.0229169,105.7034832,Nhà Hàng Lào (Nhà Hàng Lào-Việt 59 Nguyễn Khánh Toàn),21.038059,105.795445,Thai Restaurant
Hoai Duc,21.0229169,105.7034832,Thiên Đường Bảo Sơn,20.99866602,105.7332747,Amusement Park
Hoai Duc,21.0229169,105.7034832,Highlands Coffee,21.04630984,105.7952437,Café
Hoai Duc,21.0229169,105.7034832,Gogi House 16,21.01676041,105.7994677,Buffet
Hoai Duc,21.0229169,105.7034832,Matsuri,21.03608379,105.7823802,Japanese Restaurant
Hoai Duc,21.0229169,105.7034832,Highway4,21.03264319,105.7886565,Vietnamese Restaurant
Hoai Duc,21.0229169,105.7034832,Bảo Tàng Đường Hồ Chí Minh (Ho Chi Minh Trail Museum),20.953912,105.748666,History Museum
Hoai Duc,21.0229169,105.7034832,Hat & Snack Rounds,21.04073633,105.7890692,Snack Place
Hoai Duc,21.0229169,105.7034832,Lotteria,21.02151063,105.7910755,Fast Food Restaurant
Hoai Duc,21.0229169,105.7034832,Legend Beer,21.0068895,105.7925995,Bar
Hoai Duc,21.0229169,105.7034832,New Wind Cafe,21.03988688,105.7948645,Coffee Shop
Hoai Duc,21.0229169,105.7034832,Sumo BBQ,21.04623369,105.7911017,Japanese Restaurant
Hoai Duc,21.0229169,105.7034832,Platinum Cineplex,21.01530748,105.7778081,Movie Theater
Hoai Duc,21.0229169,105.7034832,Bảo Tàng Hà Nội \ Hanoi Museum,21.0108431,105.7868508,Art Museum
Hoai Duc,21.0229169,105.7034832,Vpresso Coffee,21.01569301,105.7761091,Café
Hoai Duc,21.0229169,105.7034832,Kichi Kichi 105 Trần Thái Tông,21.03204593,105.7885822,BBQ Joint
Hoai Duc,21.0229169,105.7034832,Highlands Coffee,21.03659961,105.7823053,Café
Hoai Duc,21.0229169,105.7034832,Dong Son Drum Restaurant,21.03568619,105.7934081,Vietnamese Restaurant
Hoai Duc,21.0229169,105.7034832,Aquaria Food Cultural Center,21.02110721,105.7679129,Café
Hoai Duc,21.0229169,105.7034832,The Garden Shopping Centre,21.01530303,105.7778435,Shopping Mall
Hoai Duc,21.0229169,105.7034832,Twitter Beans Coffee,21.00337325,105.7936091,Café
Hoai Duc,21.0229169,105.7034832,Highlands Coffee,21.00678759,105.7933412,Coffee Shop
Hoai Duc,21.0229169,105.7034832,New Style Cafe,21.04154551,105.7944091,Café
Hoai Duc,21.0229169,105.7034832,Huong Sen Restaurant,21.00622292,105.7818754,Restaurant
Hoai Duc,21.0229169,105.7034832,Phở Hà Nội Xưa,21.04058563,105.7807405,Food Court
Hoai Duc,21.0229169,105.7034832,Grand Plaza,21.00817795,105.7976333,Shopping Mall
Hoan Kiem,21.0302237,105.8523115,Apricot Boutique Hotel,21.028105,105.85093,Hotel
Hoan Kiem,21.0302237,105.8523115,Sofitel Legend Metropole Hanoi,21.0259859,105.8556869,Hotel
Hoan Kiem,21.0302237,105.8523115,La Siesta Hotel,21.03427457,105.853351,Hotel
Hoan Kiem,21.0302237,105.8523115,Hotel La Siesta Trendy,21.03224444,105.8457272,Hotel
Hoan Kiem,21.0302237,105.8523115,Pizza 4P,21.02514062,105.854438,Italian Restaurant
Hoan Kiem,21.0302237,105.8523115,Duong's 2 Restaurant & Cooking Class,21.03410845,105.8534968,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Pizza 4P's,21.02974552,105.8489557,Pizzeria
Hoan Kiem,21.0302237,105.8523115,Orchid Cooking Class & Restaurant,21.03387409,105.8532701,Culinary School
Hoan Kiem,21.0302237,105.8523115,Cộng Càphê,21.03516553,105.853395,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Dream Beans Coffee,21.029088,105.848596,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Hong Hoai Restaurant,21.033757,105.847427,Asian Restaurant
Hoan Kiem,21.0302237,105.8523115,Cafe Giảng,21.03353678,105.8546951,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Orchids Spa,21.02943437,105.8504335,Spa
Hoan Kiem,21.0302237,105.8523115,Bun Cha Ta,21.03437342,105.8543823,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,Bánh Mì 25,21.03616703,105.8486871,Sandwich Spot
Hoan Kiem,21.0302237,105.8523115,Nhạc Cafe - Music Cafe,21.0324653,105.855285,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Hanoi La Selva Hotel,21.03137364,105.8548863,Hotel
Hoan Kiem,21.0302237,105.8523115,Cộng Càphê,21.02892649,105.8494596,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Starbucks Reserve Nhà Thờ,21.02916166,105.8502215,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Aquarius Legend Hotel,21.03232458,105.854457,Hotel
Hoan Kiem,21.0302237,105.8523115,Bún Chả Hàng Quạt,21.03252245,105.8488068,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,Cafe Đinh,21.03188184,105.852163,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Chả Cá Thăng Long,21.033208,105.846044,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Phở Gia Truyền Bát Đàn,21.0337111,105.8464615,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,Phở 10 Lý Quốc Sư,21.030473,105.848801,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,Hoa 10 giờ Floral & Book Café,21.03067727,105.8561435,Café
Hoan Kiem,21.0302237,105.8523115,Apron Up Restaurant,21.03402339,105.8473036,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Maison Marou Hanoi,21.02191169,105.8498236,Chocolate Store
Hoan Kiem,21.0302237,105.8523115,Hidden Gem Coffee,21.03376,105.85514,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Hotel de L'Opera,21.02457239,105.8557538,Hotel
Hoan Kiem,21.0302237,105.8523115,The Railway Cafe,21.02941903,105.8431118,Café
Hoan Kiem,21.0302237,105.8523115,L'Espace - Institut Français de Hanoï (Trung Tâm Văn Hóa Pháp tại Hà Nội),21.02466826,105.8558318,Cultural Center
Hoan Kiem,21.0302237,105.8523115,The Note Coffee,21.03158263,105.8511748,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Tranquil Books & Coffee,21.03249147,105.8456909,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Pizza 4Ps 11B Bảo Khánh,21.03106,105.850146,Pizzeria
Hoan Kiem,21.0302237,105.8523115,Bún Chả Nem Rán 41 Cửa Đông,21.03462917,105.8458793,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,The Lapis Hotel,21.01976967,105.8559334,Hotel
Hoan Kiem,21.0302237,105.8523115,Standing Bar,21.04696431,105.8402007,Beer Bar
Hoan Kiem,21.0302237,105.8523115,Cộng Càphê 54 Hàng Điếu (Hàng Nón),21.03261866,105.8468432,Café
Hoan Kiem,21.0302237,105.8523115,Meliã,21.024107,105.84907,Hotel
Hoan Kiem,21.0302237,105.8523115,An Cafe,21.02981,105.84776,Café
Hoan Kiem,21.0302237,105.8523115,Bánh Cuốn Thanh Trì Bà Hoành,21.01342011,105.8497082,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Văn Miếu Quốc Tử Giám (Temple of Literature) (Văn Miếu Quốc Tử Giám),21.02870741,105.8360046,Confucian Temple
Hoan Kiem,21.0302237,105.8523115,King Roti,21.03242085,105.8506454,Bakery
Hoan Kiem,21.0302237,105.8523115,The ann hotel,21.01584318,105.8578246,Hotel
Hoan Kiem,21.0302237,105.8523115,Đền Ngọc Sơn,21.03055064,105.8524582,Temple
Hoan Kiem,21.0302237,105.8523115,Bún Chả Hương Liên,21.01793187,105.853913,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,Phở Sướng,21.033548,105.852135,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,O'Gallery Premier Hotel & Spa,21.02967485,105.8458894,Hotel
Hoan Kiem,21.0302237,105.8523115,HOME Hanoi Restaurant,21.04546233,105.8424943,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,McDonald's,21.02539134,105.8531895,Fast Food Restaurant
Hoan Kiem,21.0302237,105.8523115,Angelina - Italian Restaurant & Lounge,21.025802,105.856388,Lounge
Hoan Kiem,21.0302237,105.8523115,Cau Go Restaurant,21.031994,105.85189,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Quan An Ngon 18 Phan Boi Chau,21.02640465,105.8434518,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Bún Chả Đắc Kim,21.03224144,105.84814,Noodle Restaurant
Hoan Kiem,21.0302237,105.8523115,Noodle and Roll,21.02970041,105.8491419,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Vintage 1976,21.02596506,105.8537216,Café
Hoan Kiem,21.0302237,105.8523115,Marvellous Hotel & Spa,21.03134026,105.8471058,Hotel
Hoan Kiem,21.0302237,105.8523115,Lục Thuỷ,21.02899125,105.8512341,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,VietClimb,21.05580725,105.8413735,Climbing Gym
Hoan Kiem,21.0302237,105.8523115,Kem Tràng Tiền,21.02505482,105.8547373,Ice Cream Parlor
Hoan Kiem,21.0302237,105.8523115,Nhất Ly,21.01045729,105.825109,Hotpot Restaurant
Hoan Kiem,21.0302237,105.8523115,Nhà Hát Lớn Hà Nội (Hanoi Opera House),21.0242343,105.8572761,Opera House
Hoan Kiem,21.0302237,105.8523115,Pizza 4Ps Lotte Hanoi,21.032145,105.813378,Pizzeria
Hoan Kiem,21.0302237,105.8523115,Pizza 4P,21.034181,105.812777,Pizzeria
Hoan Kiem,21.0302237,105.8523115,Acid8 Coffee 34 Hạ Hồi,21.02102,105.846855,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,JM Marvel Hotel & Spa,21.03103033,105.8466951,Hotel
Hoan Kiem,21.0302237,105.8523115,Công Viên Thống Nhất (Reunification Park),21.015848,105.8440663,Park
Hoan Kiem,21.0302237,105.8523115,Yakushi Center for Holistic Health,21.0614743,105.8319556,Massage Clinic
Hoan Kiem,21.0302237,105.8523115,Chùa Trấn Quốc,21.04791766,105.8370998,Buddhist Temple
Hoan Kiem,21.0302237,105.8523115,Pepe la Poule,21.05567703,105.8212862,French Restaurant
Hoan Kiem,21.0302237,105.8523115,The Fat Pig (Con Heo Béo),21.06053486,105.82731,BBQ Joint
Hoan Kiem,21.0302237,105.8523115,Phở Cuốn 31,21.04598598,105.8409496,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Đền Quán Thánh,21.04302366,105.8363946,Temple
Hoan Kiem,21.0302237,105.8523115,InterContinental Hanoi Westlake,21.058378,105.83178,Hotel
Hoan Kiem,21.0302237,105.8523115,Cộng Càphê,21.03350388,105.8381893,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Sunkat’s Burgers,21.055584,105.835629,Burger Joint
Hoan Kiem,21.0302237,105.8523115,Lotte Hotel Hanoi,21.03224132,105.8128173,Hotel
Hoan Kiem,21.0302237,105.8523115,Anita's Cantina,21.065331,105.8223,Mexican Restaurant
Hoan Kiem,21.0302237,105.8523115,Thịt Xiên Rau Câu Phương Mai,21.00296509,105.8350584,BBQ Joint
Hoan Kiem,21.0302237,105.8523115,Sky Walk Lotte Centre,21.03213124,105.8124281,Scenic Lookout
Hoan Kiem,21.0302237,105.8523115,BHD Star Cineplex Vincom Phạm Ngọc Thạch,21.00654079,105.8319923,Movie Theater
Hoan Kiem,21.0302237,105.8523115,Công Viên Cầu Giấy (Yên Hoà),21.02933885,105.7899118,Park
Hoan Kiem,21.0302237,105.8523115,Starbucks,21.06673531,105.8263386,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Joma Bakery Café,21.03446908,105.8141427,Café
Hoan Kiem,21.0302237,105.8523115,Sheraton Hanoi Hotel,21.05989464,105.8316567,Hotel
Hoan Kiem,21.0302237,105.8523115,Noble Moment CF Bingsu A51 Hoàng Ngân,21.00978023,105.8029506,Korean Restaurant
Hoan Kiem,21.0302237,105.8523115,Starbucks Coffee Vincom Center Phạm Ngọc Thạch,21.00639362,105.8316375,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,ssam daak,21.01000075,105.8044589,Asian Restaurant
Hoan Kiem,21.0302237,105.8523115,InterContinental Hanoi Landmark 72,21.01683586,105.7842974,Hotel
Hoan Kiem,21.0302237,105.8523115,JW Marriott Hanoi,21.0078042,105.7826291,Hotel
Hoan Kiem,21.0302237,105.8523115,Aeon Mall,21.02690825,105.8979893,Shopping Mall
Hoan Kiem,21.0302237,105.8523115,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.04051643,105.7981166,Museum
Hoan Kiem,21.0302237,105.8523115,Book Café,21.00661717,105.8457521,Coffee Shop
Hoan Kiem,21.0302237,105.8523115,Hòa Bình Green City,20.99985352,105.87049,Psychic and Astrologer
Hoan Kiem,21.0302237,105.8523115,Hue Restaurant,21.03295852,105.8085001,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,Spices Taste Of India,21.006725,105.80408,Indian Restaurant
Hoan Kiem,21.0302237,105.8523115,AEON Mart,21.02667348,105.899771,Market
Hoan Kiem,21.0302237,105.8523115,Super Amusement Dream Games,21.02664674,105.9004677,Bowling Alley
Hoan Kiem,21.0302237,105.8523115,Nhật Cường Mobile,20.99134871,105.8031824,Mobile Phone Store
Hoan Kiem,21.0302237,105.8523115,CGV Cinemas Aeon Long Bien,21.02648052,105.9004487,Movie Theater
Hoan Kiem,21.0302237,105.8523115,Công Viên Hòa Bình (Hoa Binh Park),21.06718071,105.78567,Park
Hoan Kiem,21.0302237,105.8523115,Hương Sen II,21.00846096,105.8189818,Spa
Hoan Kiem,21.0302237,105.8523115,Quan An Ngon 25T2 Hoang Dao Thuy,21.00689785,105.8018639,Vietnamese Restaurant
Hoan Kiem,21.0302237,105.8523115,King BBQ,20.99488838,105.868523,BBQ Joint
Hoan Kiem,21.0302237,105.8523115,Công Viên Yên Sở (Yen So Public Park),20.96074691,105.8576619,Park
Hoan Kiem,21.0302237,105.8523115,강남면옥,21.018276,105.779562,BBQ Joint
Hoan Kiem,21.0302237,105.8523115,CGV Cinemas MIPEC Tower,21.00539439,105.8239404,Movie Theater
